name;density;spg;volume;SiOSi_average;SiOSi_gmean;SiOSi_hmean;SiOSi_max;SiOSi_mean;SiOSi_min;SiOSi_skew;SiOSi_std;SiOSi_var;SiO_average;SiO_gmean;SiO_hmean;SiO_max;SiO_mean;SiO_min;SiO_skew;SiO_std;SiO_var;ASA;AV;NASA;NAV;VolFrac;largest_free_sphere;largest_included_sphere;largest_included_sphere_free;max_dim;min_dim;mode_dim
9000086;2.21970053;1;14.98285084;147.7095856;146.7890814;145.8770004;176.931704;147.7095856;120.6671197;0.224617085;16.54648691;273.7862292;1.617262332;1.617035903;1.616811619;1.662225543;1.617262332;1.589842324;0.850458172;0.027189739;0.000739282;0;0;0;0.00100915;0;2.29828;3.23242;3.13137;0;0;[0]
9000087;2.61544364;1;12.71579377;141.0461095;140.4019829;139.774246;172.4239606;141.0461095;119.8611022;0.577289641;13.66075227;186.6161526;1.622074199;1.622047287;1.622020411;1.63843935;1.622074199;1.609804354;0.364990645;0.009350382;8.74E-05;0;0;0;0;0;0.8163;1.66803;1.66803;0;0;[0]
9000088;2.422277895;1;13.72982102;145.3125326;144.3211211;143.3157601;174.4000652;145.3125326;114.443641;-0.087800661;16.82887231;283.2109432;1.614473457;1.614431761;1.614390177;1.637568018;1.614473457;1.597783413;0.569568614;0.011618765;0.000134996;0;0;0;3.30E-05;0;1.14616;2.8336;2.8336;0;0;[0]
9000089;2.694789492;1;12.34138772;140.1747672;139.7665231;139.3641749;162.4191588;140.1747672;122.0738934;0.383158901;10.77396909;116.07841;1.618240669;1.618109824;1.61797983;1.656584765;1.618240669;1.597714468;0.770496159;0.020644908;0.000426212;0;0;0;0;0;0.51158;2.4841;2.4841;0;0;[0]
9000090;2.316052574;1;14.3595367;150.1101976;149.4588473;148.8074038;173.2537621;150.1101976;127.2545156;0.057294174;13.96570493;195.0409142;1.603839391;1.60379224;1.603745176;1.628244163;1.603839391;1.586043035;0.377324096;0.012309662;0.000151528;0;0;0;0.000181344;0;1.0375;2.98798;2.44595;0;0;[0]
9000091;2.369791093;1;14.03391297;147.7307332;146.2559567;144.7628274;177.9304306;147.7307332;116.053789;-0.127209593;20.64341908;426.1507515;1.604534343;1.604512697;1.604491073;1.621155084;1.604534343;1.589744344;0.30686049;0.008338756;6.95E-05;0;0;0;0;0;1.35298;2.28961;2.28961;0;0;[0]
9000092;2.809251245;1;11.8385431;141.8465432;141.2319778;140.652986;177.4112348;141.8465432;126.082991;1.095845145;13.6023503;185.0239336;1.61451345;1.61439287;1.614272324;1.650088678;1.61451345;1.582810173;0.049701454;0.019734716;0.000389459;0;0;0;0;0;0.44589;1.30565;1.1593;0;0;[0]
9000093;2.638293156;1;12.60566586;140.8903393;140.1521868;139.4446331;175.1029782;140.8903393;120.8628665;0.749525874;14.72422669;216.8028516;1.610418755;1.610406619;1.610394488;1.621638577;1.610418755;1.601237779;0.182445151;0.006253549;3.91E-05;0;0;0;0;0;1.09419;1.72634;1.61722;0;0;[0]
9000094;2.677554761;1;12.42082606;142.7728972;141.8025578;140.8505589;171.9804873;142.7728972;117.7742777;0.295117282;16.76435784;281.0436938;1.613271846;1.613231062;1.613190559;1.64009727;1.613271846;1.602462603;1.46029316;0.011510848;0.0001325;0;0;0;0;0;0.96321;2.0447;2.0447;0;0;[0]
9000095;2.570259057;1;12.9393346;139.4844304;139.1612716;138.8390114;162.3723302;139.4844304;120.0533029;0.256980281;9.517963355;90.59162643;1.606294259;1.606200319;1.606105947;1.625706625;1.606294259;1.573699585;-0.629264232;0.017332156;0.000300404;0;0;0;0;0;0.49008;1.94943;1.94943;0;0;[0]
9000096;2.697530298;1;12.32884834;145.7692035;144.9693039;144.1724881;169.2121989;145.7692035;123.9467619;0.080697613;15.26519022;233.0260325;1.605741396;1.605703482;1.605665671;1.627487213;1.605741396;1.589556154;0.607865887;0.011049727;0.000122096;0;0;0;0;0;1.09818;1.816;1.816;0;0;[0]
9000097;1.97102439;1;16.87317626;146.2020891;145.7216481;145.2395263;166.0929883;146.2020891;126.9264344;0.013167061;11.8248039;139.8259872;1.597342291;1.597244626;1.597146963;1.626617266;1.597342291;1.568839176;0.009992622;0.017663565;0.000312002;0;0;0;0.005865;0;1.94161;3.57104;3.54143;0;0;[0]
9000098;2.309484424;1;14.40037508;144.2379096;143.3452415;142.499455;175.455408;144.2379096;126.4901596;0.74000308;16.43983159;270.2680625;1.613520158;1.613461392;1.61340239;1.636646925;1.613520158;1.583551784;-0.680624063;0.013743596;0.000188886;0;0;0;3.46E-05;0;2.00031;2.78684;2.61114;0;0;[0]
9000099;2.536130348;1;13.11345924;138.646069;138.2514084;137.8569076;154.3247982;138.646069;120.2513402;0.040209842;10.45274313;109.259839;1.615092531;1.615034334;1.614975949;1.631701093;1.615092531;1.589964177;-0.567518109;0.013688469;0.000187374;0;0;0;0;0;0.72752;2.22864;2.22864;0;0;[0]
9000100;2.022402943;1;16.44451817;146.1052777;145.488009;144.8871477;175.5790614;146.1052777;123.910472;0.539332189;13.60471593;185.0882956;1.612555608;1.612498132;1.612440945;1.642650466;1.612555608;1.594633554;0.91259363;0.013649456;0.000186308;0;0.00290745;0;0;0.00588;2.69952;3.29313;3.29313;1;1;[1]
9000101;2.690027326;1;12.36323573;144.3602447;143.6032943;142.878652;176.6571116;144.3602447;126.2313013;0.737754767;15.09487206;227.8551625;1.613765097;1.613635538;1.613505715;1.648252173;1.613765097;1.576316907;-0.22185609;0.020428038;0.000417305;0;0;0;0;0;0.45403;2.1978;2.1978;0;0;[0]
9000102;2.210683799;1;15.04396149;145.0992483;144.3116751;143.5631713;178.8218991;145.0992483;128.1365603;0.763146191;15.47374593;239.436813;1.60377218;1.603699187;1.603625833;1.619582925;1.60377218;1.57466142;-0.773876694;0.015263269;0.000232967;0;0;0;0.000778044;0;1.48219;3.30774;3.30774;0;0;[0]
9000103;2.27692775;1;14.60627899;145.8073686;145.145897;144.4656633;163.7186808;145.8073686;119.3482367;-0.401606988;13.67332469;186.9598082;1.607571792;1.607531498;1.60749119;1.622734172;1.607571792;1.590693061;-0.069431472;0.011380089;0.000129506;0;0;0;0;0;1.31774;2.51605;2.49779;0;0;[0]
9000104;2.501156314;1;13.29682665;143.1113781;142.3766776;141.6678065;174.5718473;143.1113781;124.4844695;0.585897169;14.73929514;217.2468212;1.611656907;1.611575939;1.611495211;1.639363367;1.611656907;1.593543891;0.442837843;0.016178549;0.000261745;0;0;0;0;0;0.95576;2.35634;2.33175;0;0;[0]
9000105;2.551002894;1;13.03700675;146.3791205;145.9847728;145.5908049;167.6628883;146.3791205;124.7252345;0.153651925;10.75323512;115.6320656;1.607612074;1.607544643;1.607477597;1.638964935;1.607612074;1.589503209;0.948286954;0.014766536;0.000218051;0;0;0;0;0;1.36971;2.17595;2.06211;0;0;[0]
9000106;2.501832937;1;13.29323052;140.741517;140.2516078;139.783097;168.0686177;140.741517;124.3828673;0.934291803;12.00968114;144.232441;1.607708512;1.607633898;1.607559378;1.635011759;1.607708512;1.584012343;0.20375506;0.015498813;0.000240213;0;0;0;0;0;0.86762;1.69858;1.67988;0;0;[0]
9000107;2.563448929;1;12.97370959;146.4603618;145.6655193;144.8518854;169.3570021;146.4603618;119.027307;-0.240192395;15.06568513;226.9748684;1.606881801;1.606736866;1.606593238;1.654776693;1.606881801;1.580105013;1.03028549;0.021680071;0.000470025;0;0;0;0;0;1.31398;1.92682;1.92682;0;0;[0]
9000108;2.61833125;1;12.70177024;144.0655325;143.5424164;143.0297045;170.7896828;144.0655325;126.2566641;0.42381282;12.39055056;153.5257431;1.599880765;1.599828633;1.599776394;1.618088817;1.599880765;1.577487728;-0.376850092;0.012902127;0.000166465;0;0;0;0;0;0.65068;1.80279;1.80279;0;0;[0]
9000109;1.933907178;1;17.19702079;146.8519147;146.0316311;145.2233405;169.6789847;146.8519147;128.2498543;0.189891041;15.58749513;242.9700043;1.611712133;1.611677595;1.611643078;1.627440232;1.611712133;1.597776808;0.148240041;0.010554664;0.000111401;0;0.00347485;0;0;0.00672;2.60174;3.30782;3.30782;1;1;[1]
9000110;2.235020305;1;14.88015204;143.8703254;143.1023448;142.3629161;176.022743;143.8703254;125.622293;0.61832451;15.12685411;228.8217152;1.61278677;1.612740491;1.612694017;1.629456623;1.61278677;1.586674832;-0.818556448;0.012192321;0.000148653;0;0;0;0.000492168;0;1.65735;3.02485;3.00149;0;0;[0]
9000111;2.777932444;1;11.9720125;145.2696492;144.5498428;143.8572767;174.7555438;145.2696492;123.9445091;0.654211836;14.72484867;216.8211684;1.616227683;1.616175152;1.616122993;1.645459191;1.616227683;1.60495787;1.327456963;0.013077263;0.000171015;0;0;0;0;0;0.32177;1.86007;1.73048;0;0;[0]
9000112;2.524598782;1;13.17335736;142.5513394;142.1209407;141.6987648;166.5019298;142.5513394;126.2528002;0.446735522;11.17841926;124.9570572;1.605725281;1.605679252;1.605633092;1.617743352;1.605725281;1.582701967;-0.560237942;0.012140718;0.000147397;0;0;0;0;0;0.62472;2.23393;2.23393;0;0;[0]
9000113;2.347094793;1;14.16962027;148.3076202;147.5951175;146.9065851;176.8985358;148.3076202;127.3995463;0.611580076;14.77471903;218.2923224;1.605245911;1.605198251;1.605150507;1.625410798;1.605245911;1.581649878;-0.331446262;0.012358871;0.000152742;0;0;0;8.52E-06;0;1.81351;2.79974;2.77778;0;0;[0]
9000114;2.42552879;1;13.71141917;147.9119319;147.0315132;146.1894572;179.2001101;147.9119319;129.6399189;0.622544758;16.4560643;270.8020522;1.60819068;1.608171689;1.6081527;1.617996657;1.60819068;1.595948428;0.027849613;0.007815854;6.11E-05;0;0;0;3.30E-05;0;2.22143;2.86767;2.86767;0;0;[0]
9000115;2.477593912;1;13.42328208;147.2104749;146.5823011;145.9568068;170.2062446;147.2104749;125.9516012;0.104993041;13.60692283;185.1483488;1.604784649;1.604753016;1.604721513;1.625484918;1.604784649;1.595229842;0.988221029;0.010096879;0.000101947;0;0;0;0;0;0.53368;2.43649;1.76115;0;0;[0]
9000116;2.33784867;1;14.2256607;140.7697156;140.1722693;139.5918403;161.9631622;140.7697156;123.0733348;0.449481321;13.12639514;172.3022494;1.594538907;1.594394424;1.594250274;1.633310678;1.594538907;1.566250994;0.266026464;0.021489611;0.000461803;0;0;0;0;0;1.92623;2.53468;2.2869;0;0;[0]
9000117;2.230502542;1;14.91029099;145.3652188;144.8922946;144.4310616;168.1869498;145.3652188;130.3064091;0.477051098;11.85605914;140.5661384;1.61052963;1.610442322;1.610354944;1.635347608;1.61052963;1.585888892;-0.110648762;0.016762778;0.000280991;0;0;0;0.000242099;0;1.9413;2.9071;2.71392;0;0;[0]
9000118;2.309477724;1;14.40041686;141.7642277;141.3492277;140.9512478;174.1747822;141.7642277;122.9487883;1.124436025;11.10327932;123.2828117;1.605850205;1.605820383;1.605790533;1.617070869;1.605850205;1.592304892;-0.235971452;0.009781913;9.57E-05;0;0;0;0.00015588;0;0.86389;2.97503;2.97503;0;0;[0]
9000119;2.191677059;1;15.17442628;142.7564103;142.090384;141.4427294;169.3177705;142.7564103;122.6718271;0.469920028;13.95967228;194.8724501;1.60992916;1.609846158;1.609762823;1.628978043;1.60992916;1.579049242;-0.585434979;0.016315017;0.00026618;0;0;0;0.0037597;0;2.50027;3.45908;3.45908;0;0;[0]
9000120;2.484072112;1;13.38827556;145.7436375;145.2181048;144.6854773;163.6887874;145.7436375;124.3629164;-0.173408808;12.28285334;150.8684862;1.612168633;1.612100629;1.612032258;1.627639613;1.612168633;1.585083255;-0.879312624;0.014767519;0.00021808;0;0;0;3.22E-05;0;1.22725;2.84302;2.84302;0;0;[0]
9000121;2.26999082;1;14.65091473;145.0357315;144.3343781;143.6362413;173.8644307;145.0357315;122.5982749;0.163027055;14.28300972;204.0043665;1.605073943;1.604993421;1.604913254;1.636736534;1.605073943;1.587562856;0.669386427;0.016112985;0.000259628;0;0;0;0;0;1.34532;2.49129;2.49129;0;0;[0]
9000122;2.565771828;1;12.96196395;146.2334075;145.497646;144.8019552;177.1228264;146.2334075;127.9202829;0.912419322;15.06758592;227.0321455;1.604523107;1.604456277;1.604389685;1.632025135;1.604523107;1.584029655;0.59776629;0.014670507;0.000215224;0;0;0;0;0;0.76193;2.03829;2.03829;0;0;[0]
9000123;2.593594705;1;12.82291404;147.3585861;147.0838601;146.810535;163.9527707;147.3585861;134.8287701;0.146556414;9.014630208;81.26355779;1.608110401;1.608081257;1.608052058;1.620214379;1.608110401;1.591528811;-0.474667878;0.009672207;9.36E-05;0;0;0;0;0;0.58957;1.90823;1.90823;0;0;[0]
9000124;2.812138298;1;11.82638918;137.6628909;136.9324468;136.2604573;171.8186061;137.6628909;120.3197749;1.30172334;14.76913225;218.1272675;1.608608039;1.608499115;1.608390426;1.636851838;1.608608039;1.582276156;0.282397752;0.018739602;0.000351173;0;0;0;0;0;0.49716;1.30202;1.25908;0;0;[0]
9000125;2.484623274;1;13.38530565;142.967321;142.5027789;142.0638723;167.4381946;142.967321;128.4969327;1.134472543;11.8507279;140.4397518;1.614444482;1.614428632;1.614412751;1.623091828;1.614444482;1.601629669;-0.66438782;0.007146764;5.11E-05;0;0;0;0;0;1.24763;2.57876;2.52925;0;0;[0]
9000126;2.853577651;1;11.65464761;142.9291921;142.5777552;142.2328758;167.6221377;142.9291921;127.5697157;0.530950951;10.12022483;102.4189505;1.602931378;1.602885475;1.602839842;1.629754918;1.602931378;1.591714552;1.176366349;0.012166674;0.000148028;0;0;0;0;0;0.36773;1.43349;1.43349;0;0;[0]
9000127;2.82517702;5;11.77180818;141.5492835;140.9193223;140.302042;161.1735046;141.5492835;123.5432034;0.337028076;13.4644208;181.2906274;1.613864225;1.613757531;1.613651926;1.652972056;1.613864225;1.599097519;1.341670034;0.018652327;0.000347909;0;0;0;0;0;1.07346;1.49561;1.49561;0;0;[0]
9000128;2.559855606;1;12.99192106;144.1015755;143.3394837;142.5921746;172.6817499;144.1015755;123.8485187;0.363098983;14.94630897;223.3921517;1.601027161;1.60087555;1.60072441;1.635805007;1.601027161;1.573085324;0.337861623;0.022066481;0.00048693;0;0;0;0;0;0.69508;1.73671;1.73156;0;0;[0]
9000129;2.272208162;1;14.63661759;145.7255323;144.8513623;143.9995115;179.3983155;145.7255323;124.5364436;0.431008691;16.14317542;260.6021126;1.607476461;1.607393933;1.607310979;1.630936418;1.607476461;1.573839941;-0.748225964;0.016246831;0.00026396;0;0;0;7.04E-05;0;1.88775;2.86294;2.86294;0;0;[0]
9000130;1.958139262;1;16.98420668;147.6697732;146.9503815;146.2510352;178.5883727;147.6697732;127.9196521;0.489341469;14.76185518;217.9123684;1.605138586;1.605085335;1.60503176;1.619628417;1.605138586;1.576495359;-1.109867693;0.013035114;0.000169914;0;0;0;0.00353399;0;1.9129;3.63085;3.59257;0;0;[0]
9000131;2.557671497;1;13.00301543;142.8183444;142.3362782;141.8575366;165.4474653;142.8183444;123.9345845;0.217099447;11.76983884;138.5291063;1.607402275;1.607362287;1.607322363;1.628648368;1.607402275;1.589251022;0.353499565;0.011347336;0.000128762;0;0;0;0;0;1.02059;2.24169;2.1961;0;0;[0]
9000132;2.276045237;1;14.61194242;145.3786413;144.5709777;143.8113094;176.760053;145.3786413;127.6600343;0.889629478;15.76307234;248.4744497;1.595223507;1.595204405;1.595185325;1.606479955;1.595223507;1.586042472;0.354886426;0.00781118;6.10E-05;0;0;0;0;0;1.58101;2.59581;2.59581;0;0;[0]
9000133;2.11429015;5;15.72983819;142.2532792;142.0279969;141.8034356;158.7719403;142.2532792;131.692003;0.132036783;8.015771281;64.25258922;1.603667039;1.603606722;1.603546829;1.635805855;1.603667039;1.587682312;1.233000751;0.013958085;0.000194828;0;0;0;0.000350001;0;2.55707;2.89531;2.83287;0;0;[0]
9000134;2.430864989;1;13.68132006;143.6012823;143.2864589;142.9872149;170.209328;143.6012823;129.8055018;1.283471747;9.756981239;95.1986829;1.602121746;1.602013711;1.60190529;1.627405016;1.602121746;1.569716789;-0.456575628;0.018572061;0.000344921;0;0;0;0;0;1.30993;2.16162;2.02662;0;0;[0]
9000135;2.275870005;2;14.61306747;151.1793782;149.8570535;148.5487963;179.9931502;151.1793782;126.2355651;0.099746615;20.00530245;400.2121261;1.603805593;1.603778234;1.603750922;1.620588919;1.603805593;1.59361074;0.441516558;0.009375779;8.79E-05;0;0;0;0;0;1.51218;2.65647;2.65247;0;0;[0]
9000136;2.65056853;5;12.5472862;143.4223847;142.5217862;141.6101107;163.1175551;143.4223847;119.7433083;-0.161801943;15.92514701;253.6103073;1.608756035;1.608734533;1.608713017;1.616914608;1.608756035;1.59852869;-0.185651364;0.008315;6.91E-05;0;0;0;0;0;1.01848;1.50026;1.50026;0;0;[0]
9000137;2.455527929;2;13.54390701;150.2378663;148.8489795;147.5118371;179.9993673;150.2378663;127.8484918;0.378354833;20.70594979;428.7363567;1.607463794;1.607390303;1.607316808;1.630060267;1.607463794;1.583594464;-0.005621903;0.015370269;0.000236245;0;0;0;0.000236203;0;2.32676;2.8523;2.84114;0;0;[0]
9000138;2.216318832;1;15.00571193;145.3111118;144.2780709;143.2450254;178.475509;145.3111118;116.3089395;0.102694768;17.29986681;299.2853916;1.612091984;1.612022097;1.61195242;1.641353021;1.612091984;1.59070913;0.494680631;0.015033375;0.000226002;0;0;0;0.0002256;0;2.27351;2.96845;2.96845;0;0;[0]
9000139;2.025868381;1;16.41638828;143.8731439;143.5569809;143.2510531;166.9626095;143.8731439;131.5117121;0.807829813;9.69236063;93.94185458;1.598626157;1.598593825;1.598561564;1.619005094;1.598626157;1.585328467;0.536016922;0.010178704;0.000103606;0;0;0;0.00107609;0;2.2328;3.06265;3.06265;0;0;[0]
9000140;2.277520852;1;14.60247528;144.99109;144.4359395;143.8883918;170.9415066;144.99109;127.1593076;0.299011072;12.76267452;162.8858609;1.608130176;1.608049652;1.607968894;1.633365415;1.608130176;1.576521826;-0.418681663;0.016069727;0.000258236;0;0;0;0.000298572;0;1.61541;2.95619;2.941;0;0;[0]
9000141;2.777772532;1;11.97270171;146.0727725;145.2371162;144.4290116;173.9318743;146.0727725;121.7281528;0.546965747;15.86660722;251.7492246;1.6098253;1.609742997;1.609660525;1.630762231;1.6098253;1.581749764;-0.301148346;0.01626142;0.000264434;0;0;0;0;0;1.25856;1.87745;1.87745;0;0;[0]
9000142;2.258956416;1;14.72248057;145.1729005;144.401854;143.6452908;168.7334401;145.1729005;123.658082;0.31326706;15.07496079;227.2544428;1.60727392;1.607226446;1.607179065;1.629318612;1.60727392;1.591330291;0.3883446;0.012365552;0.000152907;0;0;0;6.20E-05;0;1.95772;2.85601;2.85601;0;0;[0]
9000143;2.129126437;1;15.62022873;148.5539029;147.6451267;146.7494466;175.7349805;148.5539029;123.0476489;0.24770263;16.51683522;272.8058456;1.619742734;1.619673108;1.619603512;1.64295392;1.619742734;1.599097452;0.073580437;0.015021506;0.000225646;0;0;0;0.00305291;0;1.89801;3.45599;3.45599;0;0;[0]
9000144;2.191746668;1;15.17394434;153.3201057;152.9305911;152.5268137;165.0925329;153.3201057;132.821598;-0.733421703;10.72335785;114.9904035;1.60361712;1.603566866;1.603516764;1.630811474;1.60361712;1.582217345;0.598181973;0.012715007;0.000161671;0;0;1.88891;0.00312081;0;2.52615;3.71227;3.71227;0;0;[0]
9000145;2.281754962;1;14.57537839;143.3105717;142.9021761;142.5051079;163.4082824;143.3105717;129.4813062;0.599734397;10.96254428;120.1773771;1.60202754;1.601999649;1.601971738;1.615559829;1.60202754;1.58506925;-0.175132715;0.009449879;8.93E-05;0;0;0;0.000885288;0;1.28358;3.26516;3.13471;0;0;[0]
9000146;2.066284045;1;16.09529049;144.7728471;144.4222177;144.0739743;165.0687562;144.7728471;129.0241201;0.199052884;10.1040948;102.0927317;1.610525518;1.610487896;1.610450186;1.622793112;1.610525518;1.590489455;-0.506559733;0.010995449;0.0001209;0;0;0;0.00531391;0;1.71431;3.5539;3.5539;0;0;[0]
9000147;2.340576497;1;14.20908139;147.3170514;146.7543142;146.1907218;179.3748534;147.3170514;118.882004;0.301351841;12.90368371;166.5050532;1.603921385;1.603888536;1.60385562;1.616011953;1.603921385;1.585486412;-0.472933563;0.010254761;0.00010516;0;0;0;0;0;1.27224;2.62329;2.50431;0;0;[0]
9000148;3.004641403;5;11.06868923;139.6079857;138.8995173;138.2067669;159.355613;139.6079857;124.0428801;0.290632443;14.17717123;200.9921841;1.614225616;1.614171844;1.614118346;1.636415455;1.614225616;1.599601108;0.937333088;0.013209129;0.000174481;0;0;0;0;0;0.46609;0.97592;0.93032;0;0;[0]
9000149;2.580898368;9;12.88599441;148.6320575;147.7817159;146.9516092;172.6547782;148.6320575;128.7999438;0.346529469;16.04867448;257.5599525;1.612396335;1.612330212;1.612264833;1.649565183;1.612396335;1.59950096;1.881458326;0.014685199;0.000215655;0;0;0;0;0;1.21895;1.84293;1.83104;0;0;[0]
9000150;2.658503778;1;12.50983438;142.9840976;142.4954696;142.0423896;178.8169804;142.9840976;127.5721144;1.538810564;12.28316377;150.8761122;1.602904139;1.602873723;1.602843275;1.614744478;1.602904139;1.585873307;-0.244052536;0.009869647;9.74E-05;0;0;0;0;0;0.77674;1.65478;1.43956;0;0;[0]
9000151;2.614430276;1;12.72072246;140.0842957;139.4426605;138.8229389;169.5220904;140.0842957;119.5117947;0.633764821;13.63125751;185.8111813;1.627406287;1.627253489;1.627100865;1.659902318;1.627406287;1.595013443;0.127545075;0.022312636;0.000497854;0;0;0;0;0;1.4367;2.31318;2.27626;0;0;[0]
9000152;2.146994356;1;15.49023259;147.3805525;146.9864587;146.5861749;166.2760905;147.3805525;126.5937315;-0.249978473;10.68895595;114.2537793;1.609067779;1.609058231;1.609048702;1.620664285;1.609067779;1.602258197;0.842926221;0.005548404;3.08E-05;0;0;0;0.00187239;0;1.01023;3.35324;3.35324;0;0;[0]
